+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
--> Costo total: 1399.311          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 14  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1399.311
Lista tabu: [((51,1,74.33),4), ((63,62,16.155),4), ((51,62,1.414),2), ((77,74,3.606),1), ((52,1,44.654),1), ((66,6,3.606),2), ((38,71,2.236),2), ((38,66,7.28),1), ((28,64,4.123),3), ((31,76,3.162),3), ((28,31,10.77),2), ((28,64,4.123),4), ((50,31,6.325),4), ((28,50,4.472),3), ((1,53,9.899),5), ((57,48,19.105),5), ((1,57,15.0),4), ((26,19,3.162),6), ((61,7,10.296),6), ((26,61,8.944),5), ((78,24,1.0),7), ((45,27,1.0),7), ((45,78,2.0),6), ((78,24,1.0),8), ((41,54,20.616),8), ((41,78,11.314),7), ((5,20,5.099),9), ((62,1,75.0),9), ((5,62,9.22),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 44  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 64, 50, 31, 76]
Costo asociado: 90.612      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 55, 21, 56, 34, 14, 49]
Costo asociado: 251.038      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 20, 29, 75, 62, 51]
Costo asociado: 203.111      Capacidad: 100.0

Ruta #10: [1, 10, 40, 60, 36]
Costo asociado: 190.733      Capacidad: 72.0

--> Costo total: 1399.291          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 44  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1399.291
Lista tabu: [((16,13,3.162),1), ((46,1,50.478),1), ((9,23,2.236),2), ((35,46,6.083),2), ((9,35,8.062),1), ((66,6,3.606),3), ((38,71,2.236),3), ((38,66,7.28),2), ((1,18,6.325),4), ((39,70,2.236),4), ((1,39,9.22),3), ((73,59,1.414),5), ((39,70,2.236),5), ((39,73,2.0),4), ((9,23,2.236),6), ((16,13,3.162),6), ((9,16,5.0),5), ((66,6,3.606),7), ((71,8,15.297),7), ((66,71,9.055),6), ((9,23,2.236),8), ((16,13,3.162),8), ((9,16,5.0),7), ((58,30,5.0),9), ((52,1,44.654),9), ((52,58,15.232),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 76, 31, 50, 64]
Costo asociado: 90.592      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 55, 21, 56, 34, 14, 49]
Costo asociado: 251.038      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 20, 29, 75, 62, 51]
Costo asociado: 203.111      Capacidad: 100.0

Ruta #10: [1, 10, 40, 60, 36]
Costo asociado: 190.733      Capacidad: 72.0

--> Costo total: 1397.3770000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1397.3770000000002
Lista tabu: [((28,64,4.123),5), ((76,1,34.132),5), ((28,76,11.402),3), ((73,59,1.414),1), ((68,22,3.606),1), ((5,20,5.099),2), ((75,62,4.123),2), ((5,75,5.831),1), ((38,71,2.236),3), ((31,50,6.325),3), ((38,50,8.062),2), ((34,14,3.606),4), ((49,1,78.746),4), ((34,49,5.0),3), ((5,20,5.099),5), ((51,1,74.33),5), ((5,51,9.22),4), ((73,59,1.414),6), ((70,44,1.0),6), ((70,73,3.606),5), ((59,39,1.414),7), ((68,22,3.606),7), ((59,68,3.162),6), ((44,68,1.414),8), ((2,1,9.434),8), ((2,44,5.831),7), ((28,76,11.402),9), ((31,50,6.325),9), ((28,31,10.77),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 76, 31, 50, 64]
Costo asociado: 90.592      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 20, 29, 75, 62, 51]
Costo asociado: 203.111      Capacidad: 100.0

Ruta #10: [1, 10, 40, 60, 36]
Costo asociado: 190.733      Capacidad: 72.0

--> Costo total: 1397.257          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1397.257
Lista tabu: [((28,64,4.123),4), ((76,1,34.132),4), ((28,76,11.402),2), ((5,20,5.099),1), ((75,62,4.123),1), ((38,71,2.236),2), ((31,50,6.325),2), ((38,50,8.062),1), ((34,14,3.606),3), ((49,1,78.746),3), ((34,49,5.0),2), ((5,20,5.099),4), ((51,1,74.33),4), ((5,51,9.22),3), ((73,59,1.414),5), ((70,44,1.0),5), ((70,73,3.606),4), ((59,39,1.414),6), ((68,22,3.606),6), ((59,68,3.162),5), ((44,68,1.414),7), ((2,1,9.434),7), ((2,44,5.831),6), ((28,76,11.402),8), ((31,50,6.325),8), ((28,31,10.77),7), ((4,55,8.944),15), ((21,56,61.131),15), ((4,21,9.22),13)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 31, 76, 64]
Costo asociado: 90.47200000000001      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 20, 29, 75, 62, 51]
Costo asociado: 203.111      Capacidad: 100.0

Ruta #10: [1, 10, 40, 60, 36]
Costo asociado: 190.733      Capacidad: 72.0

--> Costo total: 1392.1580000000001          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1392.1580000000001
Lista tabu: [((50,31,6.325),1), ((64,1,26.833),1), ((18,73,1.0),2), ((25,2,2.236),2), ((18,25,5.099),1), ((77,74,3.606),3), ((32,52,15.524),3), ((32,77,7.28),2), ((1,18,6.325),4), ((39,70,2.236),4), ((1,39,9.22),3), ((40,60,12.369),5), ((36,1,90.244),5), ((36,40,14.318),4), ((73,59,1.414),6), ((70,44,1.0),6), ((70,73,3.606),5), ((34,14,3.606),7), ((62,51,1.414),7), ((34,51,8.062),6), ((9,23,2.236),8), ((72,16,2.828),8), ((9,72,2.236),7), ((24,45,1.0),9), ((65,41,10.63),9), ((24,65,15.033),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 86  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 31, 76, 64]
Costo asociado: 90.47200000000001      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 40, 20, 29, 75, 62, 51]
Costo asociado: 167.78500000000003      Capacidad: 84.0

--> Costo total: 1388.703          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 86  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1388.703
Lista tabu: [((9,23,2.236),1), ((72,16,2.828),1), ((24,45,1.0),2), ((65,41,10.63),2), ((24,65,15.033),1), ((5,20,5.099),9), ((40,60,12.369),9), ((5,60,8.246),7), ((58,30,5.0),4), ((52,1,44.654),4), ((52,58,15.232),3), ((22,25,1.414),5), ((2,1,9.434),5), ((2,22,3.606),4), ((1,18,6.325),6), ((39,70,2.236),6), ((1,39,9.22),5), ((10,40,6.403),7), ((51,1,74.33),7), ((10,51,6.083),6), ((53,57,10.63),8), ((73,59,1.414),8), ((53,59,4.123),7), ((27,12,6.083),9), ((65,41,10.63),9), ((27,65,13.038),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 44, 68, 22, 25, 2]
Costo asociado: 31.493000000000002      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 31, 76, 64]
Costo asociado: 90.47200000000001      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 75, 29, 20, 40, 62, 51]
Costo asociado: 164.32999999999998      Capacidad: 84.0

--> Costo total: 1387.333          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1387.333
Lista tabu: [((10,40,6.403),7), ((75,62,4.123),7), ((10,75,4.243),5), ((78,24,1.0),2), ((41,54,20.616),2), ((41,78,11.314),1), ((68,22,3.606),3), ((2,1,9.434),3), ((2,68,7.211),2), ((18,73,1.0),4), ((44,68,1.414),4), ((18,44,5.0),3), ((1,18,6.325),5), ((39,70,2.236),5), ((1,39,9.22),4), ((1,53,9.899),6), ((57,48,19.105),6), ((1,57,15.0),5), ((44,68,1.414),7), ((25,2,2.236),7), ((25,44,3.606),6), ((29,20,1.0),8), ((40,62,2.828),8), ((29,40,3.162),7), ((1,18,6.325),9), ((25,2,2.236),9), ((1,25,9.899),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 136  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 31, 76, 64]
Costo asociado: 90.47200000000001      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 75, 29, 20, 40, 62, 51]
Costo asociado: 164.32999999999998      Capacidad: 84.0

--> Costo total: 1386.977          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 136  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1386.977
Lista tabu: [((39,70,2.236),1), ((2,1,9.434),1), ((40,62,2.828),2), ((51,1,74.33),2), ((40,51,3.162),1), ((78,24,1.0),3), ((45,27,1.0),3), ((45,78,2.0),2), ((31,76,3.162),4), ((64,1,26.833),4), ((31,64,6.708),3), ((27,12,6.083),5), ((41,54,20.616),5), ((27,41,9.434),4), ((66,6,3.606),6), ((71,8,15.297),6), ((66,71,9.055),5), ((59,39,1.414),7), ((44,22,2.236),7), ((44,59,2.828),6), ((20,40,4.123),8), ((62,51,1.414),8), ((20,62,6.083),7), ((72,16,2.828),9), ((46,1,50.478),9), ((46,72,9.434),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 162  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 76, 31, 64]
Costo asociado: 90.11599999999999      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 75, 29, 20, 40, 62, 51]
Costo asociado: 164.32999999999998      Capacidad: 84.0

--> Costo total: 1384.0090000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 162  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 3seg    -------> Nuevo optimo local. Costo: 1384.0090000000002
Lista tabu: [((78,24,1.0),1), ((41,54,20.616),1), ((24,45,1.0),2), ((41,54,20.616),2), ((24,41,10.63),1), ((34,14,3.606),3), ((60,36,6.325),3), ((34,36,9.055),2), ((1,18,6.325),4), ((25,2,2.236),4), ((1,25,9.899),3), ((77,74,3.606),5), ((32,52,15.524),5), ((32,77,7.28),4), ((1,18,6.325),6), ((39,70,2.236),6), ((1,39,9.22),5), ((16,13,3.162),7), ((46,1,50.478),7), ((16,46,6.708),6), ((18,73,1.0),8), ((39,70,2.236),8), ((18,39,3.0),7), ((1,18,6.325),9), ((73,59,1.414),9), ((1,73,7.28),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 226  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 48, 28, 50, 76, 31, 64]
Costo asociado: 90.11599999999999      Capacidad: 97.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.008      Capacidad: 95.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1383.105          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 226  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1383.105
Lista tabu: [((57,48,19.105),1), ((48,28,2.236),1), ((38,71,2.236),1), ((71,8,15.297),2), ((8,33,3.606),2), ((1,58,38.601),2), ((8,58,9.434),1), ((42,15,2.0),3), ((37,5,18.111),3), ((37,42,14.0),2), ((76,31,3.162),4), ((31,64,6.708),4), ((1,58,38.601),4), ((31,58,8.062),3), ((18,73,1.0),5), ((59,39,1.414),5), ((18,59,2.236),4), ((72,16,2.828),6), ((46,1,50.478),6), ((35,46,6.083),6), ((46,72,9.434),5), ((1,18,6.325),7), ((39,70,2.236),7), ((59,39,1.414),7), ((1,39,9.22),6), ((57,48,19.105),8), ((48,28,2.236),8), ((3,66,10.817),8), ((48,66,5.385),7), ((39,70,2.236),9), ((25,2,2.236),9), ((22,25,1.414),9), ((25,39,5.385),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 280  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 71, 8, 33]
Costo asociado: 111.281      Capacidad: 97.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 48, 58, 30, 77, 74, 32, 52]
Costo asociado: 128.049      Capacidad: 97.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1377.8660000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 280  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1377.8660000000002
Lista tabu: [((26,19,3.162),1), ((61,7,10.296),1), ((29,75,1.0),2), ((40,62,2.828),2), ((29,40,3.162),1), ((72,16,2.828),3), ((13,35,1.414),3), ((13,72,5.099),2), ((59,39,1.414),4), ((70,68,1.0),4), ((59,70,2.236),3), ((73,59,1.414),5), ((25,2,2.236),5), ((22,25,1.414),5), ((25,73,5.0),4), ((25,2,2.236),6), ((2,1,9.434),6), ((53,57,10.63),6), ((57,28,20.396),6), ((25,57,10.63),5), ((23,72,0.0),7), ((72,16,2.828),7), ((13,35,1.414),7), ((35,46,6.083),7), ((23,35,6.325),6), ((26,19,3.162),8), ((19,61,7.071),8), ((41,54,20.616),8), ((54,11,11.705),8), ((26,54,14.866),7), ((17,67,3.162),9), ((67,1,46.4),9), ((19,61,7.071),9), ((61,7,10.296),9), ((17,61,4.123),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 296  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 8, 33]
Costo asociado: 109.182      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 46]
Costo asociado: 106.45      Capacidad: 94.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 47, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 249.12400000000002      Capacidad: 97.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1375.1160000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 296  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1375.1160000000002
Lista tabu: [((60,36,6.325),1), ((36,1,90.244),1), ((29,75,1.0),1), ((75,40,2.236),1), ((44,22,2.236),2), ((25,2,2.236),2), ((25,44,3.606),1), ((14,49,1.414),3), ((49,1,78.746),3), ((1,51,74.33),3), ((51,62,1.414),3), ((14,51,5.099),2), ((29,75,1.0),4), ((75,40,2.236),4), ((5,60,8.246),4), ((60,36,6.325),4), ((29,60,13.0),3), ((39,70,2.236),5), ((70,68,1.0),5), ((25,2,2.236),5), ((2,1,9.434),5), ((2,39,7.211),4), ((45,27,1.0),6), ((27,12,6.083),6), ((65,41,10.63),6), ((41,54,20.616),6), ((41,45,10.0),5), ((19,61,7.071),7), ((61,7,10.296),7), ((1,67,46.4),7), ((67,17,3.162),7), ((19,67,6.403),6), ((20,29,1.0),8), ((29,75,1.0),8), ((1,49,78.746),8), ((49,14,1.414),8), ((20,49,3.606),7), ((6,38,5.657),9), ((58,8,9.434),9), ((6,58,10.77),8)]

