+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 9933  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

Nuevo optimo. Costo: 906.775
Lista tabu: [((6,62,6.708),1), ((100,97,2.236),1), ((60,100,2.236),1), ((34,79,8.0),2), ((79,35,5.0),2), ((30,80,9.22),2), ((79,80,5.657),1), ((82,52,7.211),3), ((10,36,9.434),3), ((10,82,6.0),2), ((101,92,3.162),4), ((92,86,3.162),4), ((99,60,3.606),4), ((60,92,7.81),3), ((97,7,4.243),5), ((61,84,4.243),5), ((85,61,6.708),5), ((61,97,8.602),4), ((97,7,4.243),6), ((60,100,2.236),6), ((99,60,3.606),6), ((7,60,7.211),5), ((62,94,6.0),7), ((100,97,2.236),7), ((60,100,2.236),7), ((62,100,8.246),6), ((101,92,3.162),8), ((92,86,3.162),8), ((99,60,3.606),8), ((60,92,7.81),7), ((31,71,5.0),9), ((71,1,21.095),9), ((2,70,4.472),9), ((70,71,9.0),8), ((62,94,6.0),10), ((99,60,3.606),10), ((62,99,7.616),9), ((21,31,7.071),11), ((52,10,6.325),11), ((82,52,7.211),11), ((21,52,8.062),10)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10088  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 58, 42, 23, 75, 76, 57, 24, 68, 40, 26, 56, 73, 74, 22]
[(1,58,23.195), (58,42,11.18), (42,23,4.243), (23,75,3.162), (75,76,3.606), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,73,17.464), (73,74,3.162), (74,22,3.162), (22,1,18.028)]
Costo asociado: 133.544      Capacidad: 200.0

Ruta #4: [1, 27, 13, 69, 81, 55, 5, 25, 30, 80, 4, 78, 77]
[(1,27,11.18), (27,13,7.071), (13,69,7.211), (69,81,2.0), (81,55,8.062), (55,5,9.22), (5,25,18.028), (25,30,7.071), (30,80,9.22), (80,4,3.606), (4,78,2.828), (78,77,4.123), (77,1,15.652)]
Costo asociado: 105.27199999999999      Capacidad: 190.0

Ruta #5: [1, 93, 38, 101, 92, 86, 17, 87, 39, 45, 15, 43, 44, 16]
[(1,93,18.385), (93,38,2.828), (38,101,2.828), (101,92,3.162), (92,86,3.162), (86,17,6.325), (17,87,6.325), (87,39,13.038), (39,45,10.817), (45,15,5.657), (15,43,9.22), (43,44,9.055), (44,16,7.28), (16,1,30.414)]
Costo asociado: 128.49599999999998      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,3,7.071), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 56.25599999999999      Capacidad: 156.0

--> Costo total: 904.176          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10088  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

Nuevo optimo. Costo: 904.176
Lista tabu: [((9,47,9.434),1), ((47,46,10.77),1), ((48,37,7.211),1), ((101,92,3.162),2), ((92,86,3.162),2), ((99,60,3.606),2), ((60,92,7.81),1), ((100,97,2.236),3), ((94,99,3.162),3), ((62,94,6.0),3), ((94,97,5.0),2), ((58,42,11.18),4), ((74,22,3.162),4), ((73,74,3.162),4), ((42,74,10.198),3), ((99,60,3.606),5), ((60,100,2.236),5), ((95,96,3.162),5), ((60,95,5.831),4), ((6,62,6.708),6), ((100,97,2.236),6), ((60,100,2.236),6), ((6,100,6.403),5), ((26,56,3.606),7), ((56,73,17.464),7), ((5,25,18.028),7), ((5,56,8.544),6), ((28,29,6.708),8), ((29,2,12.0),8), ((54,1,4.472),8), ((54,29,7.211),7), ((73,74,3.162),9), ((22,1,18.028),9), ((22,73,4.472),8), ((86,17,6.325),10), ((101,92,3.162),10), ((92,17,5.099),9), ((73,74,3.162),11), ((22,1,18.028),11), ((22,73,4.472),10)]

Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 58, 42, 23, 75, 76, 57, 24, 68, 40, 26, 56, 73, 74, 22]
[(1,58,23.195), (58,42,11.18), (42,23,4.243), (23,75,3.162), (75,76,3.606), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,73,17.464), (73,74,3.162), (74,22,3.162), (22,1,18.028)]
Costo asociado: 133.544      Capacidad: 200.0

Ruta #4: [1, 77, 78, 80, 4, 30, 25, 5, 55, 81, 69, 13, 27]
[(1,77,15.652), (77,78,4.123), (78,80,6.403), (80,4,3.606), (4,30,9.487), (30,25,7.071), (25,5,18.028), (5,55,9.22), (55,81,8.062), (81,69,2.0), (69,13,7.211), (13,27,7.071), (27,1,11.18)]
Costo asociado: 109.114      Capacidad: 190.0

Ruta #5: [1, 93, 38, 101, 92, 86, 17, 87, 39, 45, 15, 43, 44, 16]
[(1,93,18.385), (93,38,2.828), (38,101,2.828), (101,92,3.162), (92,86,3.162), (86,17,6.325), (17,87,6.325), (87,39,13.038), (39,45,10.817), (45,15,5.657), (15,43,9.22), (43,44,9.055), (44,16,7.28), (16,1,30.414)]
Costo asociado: 128.49599999999998      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,3,7.071), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 56.25599999999999      Capacidad: 156.0

--> Costo total: 908.0179999999999          Capacidad total: 1458.0

Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 42, 23, 75, 76, 57, 24, 68, 40, 26, 56, 73, 74, 22]
[(1,42,28.862), (42,23,4.243), (23,75,3.162), (75,76,3.606), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,73,17.464), (73,74,3.162), (74,22,3.162), (22,1,18.028)]
Costo asociado: 128.031      Capacidad: 193.0

Ruta #4: [1, 77, 78, 80, 4, 30, 25, 5, 55, 81, 69, 13, 27]
[(1,77,15.652), (77,78,4.123), (78,80,6.403), (80,4,3.606), (4,30,9.487), (30,25,7.071), (25,5,18.028), (5,55,9.22), (55,81,8.062), (81,69,2.0), (69,13,7.211), (13,27,7.071), (27,1,11.18)]
Costo asociado: 109.114      Capacidad: 190.0

Ruta #5: [1, 93, 38, 101, 92, 86, 17, 87, 39, 45, 15, 43, 44, 16]
[(1,93,18.385), (93,38,2.828), (38,101,2.828), (101,92,3.162), (92,86,3.162), (86,17,6.325), (17,87,6.325), (87,39,13.038), (39,45,10.817), (45,15,5.657), (15,43,9.22), (43,44,9.055), (44,16,7.28), (16,1,30.414)]
Costo asociado: 128.49599999999998      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 58, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,58,7.211), (58,3,5.831), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 62.227      Capacidad: 163.0

--> Costo total: 908.476          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10523  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 22, 74, 73, 42, 23, 75, 76, 57, 24, 68, 40, 26, 56]
[(1,22,18.028), (22,74,3.162), (74,73,3.162), (73,42,10.296), (42,23,4.243), (23,75,3.162), (75,76,3.606), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,1,30.463)]
Costo asociado: 122.464      Capacidad: 193.0

Ruta #4: [1, 77, 78, 80, 4, 30, 25, 5, 55, 81, 69, 13, 27]
[(1,77,15.652), (77,78,4.123), (78,80,6.403), (80,4,3.606), (4,30,9.487), (30,25,7.071), (25,5,18.028), (5,55,9.22), (55,81,8.062), (81,69,2.0), (69,13,7.211), (13,27,7.071), (27,1,11.18)]
Costo asociado: 109.114      Capacidad: 190.0

Ruta #5: [1, 93, 38, 101, 92, 86, 17, 87, 39, 45, 15, 43, 44, 16]
[(1,93,18.385), (93,38,2.828), (38,101,2.828), (101,92,3.162), (92,86,3.162), (86,17,6.325), (17,87,6.325), (87,39,13.038), (39,45,10.817), (45,15,5.657), (15,43,9.22), (43,44,9.055), (44,16,7.28), (16,1,30.414)]
Costo asociado: 128.49599999999998      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 58, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,58,7.211), (58,3,5.831), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 62.227      Capacidad: 163.0

--> Costo total: 902.909          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10523  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

Nuevo optimo. Costo: 902.909
Lista tabu: [((78,80,6.403),1), ((69,13,7.211),1), ((81,69,2.0),1), ((62,6,6.708),2), ((99,94,3.162),2), ((6,94,6.708),1), ((7,97,4.243),3), ((97,100,2.236),3), ((96,98,3.0),3), ((97,98,6.708),2), ((55,81,8.062),4), ((13,27,7.071),4), ((13,55,9.22),3), ((93,38,2.828),5), ((38,101,2.828),5), ((96,98,3.0),5), ((38,96,6.403),4), ((44,16,7.28),6), ((16,1,30.414),6), ((88,58,7.211),6), ((16,58,7.28),5), ((57,24,7.28),7), ((75,76,3.606),7), ((24,76,8.485),6), ((75,76,3.606),8), ((42,23,4.243),8), ((23,76,4.123),7), ((101,92,3.162),9), ((92,86,3.162),9), ((99,94,3.162),9), ((92,99,4.472),8), ((1,7,11.18),10), ((7,97,4.243),10), ((96,98,3.0),10), ((7,98,9.0),9), ((9,83,6.403),11), ((84,85,6.708),11), ((61,84,4.243),11), ((9,84,7.211),10)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10537  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 22, 74, 73, 75, 23, 42, 76, 57, 24, 68, 40, 26, 56]
[(1,22,18.028), (22,74,3.162), (74,73,3.162), (73,75,3.162), (75,23,3.162), (23,42,4.243), (42,76,8.062), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,1,30.463)]
Costo asociado: 119.78599999999997      Capacidad: 193.0

Ruta #4: [1, 77, 78, 80, 4, 30, 25, 5, 55, 81, 69, 13, 27]
[(1,77,15.652), (77,78,4.123), (78,80,6.403), (80,4,3.606), (4,30,9.487), (30,25,7.071), (25,5,18.028), (5,55,9.22), (55,81,8.062), (81,69,2.0), (69,13,7.211), (13,27,7.071), (27,1,11.18)]
Costo asociado: 109.114      Capacidad: 190.0

Ruta #5: [1, 93, 38, 101, 92, 86, 17, 87, 39, 45, 15, 43, 44, 16]
[(1,93,18.385), (93,38,2.828), (38,101,2.828), (101,92,3.162), (92,86,3.162), (86,17,6.325), (17,87,6.325), (87,39,13.038), (39,45,10.817), (45,15,5.657), (15,43,9.22), (43,44,9.055), (44,16,7.28), (16,1,30.414)]
Costo asociado: 128.49599999999998      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 58, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,58,7.211), (58,3,5.831), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 62.227      Capacidad: 163.0

--> Costo total: 900.2309999999999          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10537  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

Nuevo optimo. Costo: 900.2309999999999
Lista tabu: [((56,73,17.464),5), ((1,42,28.862),5), ((73,42,10.296),4), ((93,38,2.828),1), ((38,101,2.828),1), ((98,88,4.243),1), ((83,19,8.602),2), ((19,1,15.811),2), ((53,90,8.062),2), ((19,90,7.81),1), ((1,93,18.385),3), ((93,38,2.828),3), ((96,98,3.0),3), ((93,96,3.606),2), ((78,80,6.403),4), ((81,69,2.0),4), ((78,81,6.708),3), ((101,92,3.162),5), ((45,15,5.657),5), ((39,45,10.817),5), ((45,101,8.062),4), ((1,77,15.652),6), ((77,78,4.123),6), ((29,2,12.0),6), ((29,77,9.434),5), ((73,42,10.296),7), ((23,75,3.162),7), ((23,73,6.325),6), ((31,71,5.0),8), ((71,1,21.095),8), ((70,32,7.81),8), ((32,71,7.211),7), ((34,79,8.0),9), ((79,35,5.0),9), ((4,30,9.487),9), ((30,79,10.44),8), ((77,78,4.123),10), ((80,4,3.606),10), ((77,80,10.0),9), ((15,43,9.22),11), ((43,44,9.055),11), ((98,88,4.243),11), ((43,98,9.055),10)]

Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 22, 74, 73, 75, 23, 42, 76, 57, 24, 68, 40, 26, 56]
[(1,22,18.028), (22,74,3.162), (74,73,3.162), (73,75,3.162), (75,23,3.162), (23,42,4.243), (42,76,8.062), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,1,30.463)]
Costo asociado: 119.78599999999997      Capacidad: 193.0

Ruta #4: [1, 77, 78, 80, 4, 30, 25, 5, 55, 81, 69, 13, 27]
[(1,77,15.652), (77,78,4.123), (78,80,6.403), (80,4,3.606), (4,30,9.487), (30,25,7.071), (25,5,18.028), (5,55,9.22), (55,81,8.062), (81,69,2.0), (69,13,7.211), (13,27,7.071), (27,1,11.18)]
Costo asociado: 109.114      Capacidad: 190.0

Ruta #5: [1, 16, 44, 43, 15, 45, 39, 87, 17, 92, 86, 101, 38, 93]
[(1,16,30.414), (16,44,7.28), (44,43,9.055), (43,15,9.22), (15,45,5.657), (45,39,10.817), (39,87,13.038), (87,17,6.325), (17,92,5.099), (92,86,3.162), (86,101,4.472), (101,38,2.828), (38,93,2.828), (93,1,18.385)]
Costo asociado: 128.58      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
[(1,8,21.213), (8,49,7.28), (49,20,8.246), (20,48,8.062), (48,37,7.211), (37,50,8.944), (50,65,12.728), (65,12,13.0), (12,64,8.062), (64,91,4.472), (91,33,4.472), (33,11,10.296), (11,1,25.495)]
Costo asociado: 139.481      Capacidad: 193.0

Ruta #7: [1, 51, 34, 79, 35, 82, 52, 10, 36, 72, 66, 67, 21, 31, 71]
[(1,51,16.971), (51,34,7.81), (34,79,8.0), (79,35,5.0), (35,82,10.05), (82,52,7.211), (52,10,6.325), (10,36,9.434), (36,72,6.708), (72,66,10.296), (66,67,13.601), (67,21,8.944), (21,31,7.071), (31,71,5.0), (71,1,21.095)]
Costo asociado: 143.51600000000002      Capacidad: 196.0

Ruta #8: [1, 14, 95, 96, 98, 88, 58, 3, 41, 59, 54]
[(1,14,11.18), (14,95,4.472), (95,96,3.162), (96,98,3.0), (98,88,4.243), (88,58,7.211), (58,3,5.831), (3,41,9.434), (41,59,4.123), (59,54,5.099), (54,1,4.472)]
Costo asociado: 62.227      Capacidad: 163.0

--> Costo total: 900.3149999999999          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 10821  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 28, 29, 2, 70, 32, 63, 89, 53, 90]
[(1,28,5.0), (28,29,6.708), (29,2,12.0), (2,70,4.472), (70,32,7.81), (32,63,9.22), (63,89,6.325), (89,53,9.055), (53,90,8.062), (90,1,9.0)]
Costo asociado: 77.652      Capacidad: 127.0

Ruta #2: [1, 7, 97, 100, 60, 99, 94, 62, 6, 61, 84, 85, 18, 46, 47, 9, 83, 19]
[(1,7,11.18), (7,97,4.243), (97,100,2.236), (100,60,2.236), (60,99,3.606), (99,94,3.162), (94,62,6.0), (62,6,6.708), (6,61,4.472), (61,84,4.243), (84,85,6.708), (85,18,6.083), (18,46,8.062), (46,47,10.77), (47,9,9.434), (9,83,6.403), (83,19,8.602), (19,1,15.811)]
Costo asociado: 119.959      Capacidad: 199.0

Ruta #3: [1, 22, 74, 73, 75, 23, 42, 76, 57, 24, 68, 40, 26, 56]
[(1,22,18.028), (22,74,3.162), (74,73,3.162), (73,75,3.162), (75,23,3.162), (23,42,4.243), (42,76,8.062), (76,57,4.123), (57,24,7.28), (24,68,12.0), (68,40,9.899), (40,26,9.434), (26,56,3.606), (56,1,30.463)]
Costo asociado: 119.78599999999997      Capacidad: 193.0

Ruta #4: [1, 27, 13, 69, 81, 55, 5, 25, 30, 80, 4, 78, 77]
[(1,27,11.18), (27,13,7.071), (13,69,7.211), (69,81,2.0), (81,55,8.062), (55,5,9.22), (5,25,18.028), (25,30,7.071), (30,80,9.22), (80,4,3.606), (4,78,2.828), (78,77,4.123), (77,1,15.652)]
Costo asociado: 105.27199999999999      Capacidad: 190.0

Ruta #5: [1, 16, 44, 43, 15, 45, 39, 87, 17, 92, 86, 101, 38, 93]
[(1,16,30.414), (16,44,7.28), (44,43,9.055), (43,15,9.22), (15,45,5.657), (45,39,10.817), (39,87,13.038), (87,17,6.325), (17,92,5.099), (92,86,3.162), (86,101,4.472), (101,38,2.828), (38,93,2.828), (93,1,18.385)]
Costo asociado: 128.58      Capacidad: 197.0

Ruta #6: [1, 8, 49, 20, 48, 37, 50, 65, 12, 64, 91, 33, 11]
